pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
911.990000,396.020000,996.880000,390.030000,985.404628,358.962535,979.254769,377.412114,923.906032,374.337184,930.990000,399.010000,393.820000,490.000000
911.970000,396.030000,996.880000,390.110000,986.429605,358.962535,980.279745,378.437091,925.955985,374.337184,931.110000,399.040000,393.760000,489.400000
912.010000,396.070000,996.940000,390.020000,985.404628,358.962535,980.279745,377.412114,924.931008,375.362161,931.120000,399.040000,393.910000,488.950000
911.990000,395.940000,996.690000,389.910000,985.404628,357.937558,980.279745,377.412114,923.906032,375.362161,931.470000,398.990000,393.920000,488.590000
912.010000,396.000000,996.810000,389.970000,984.379652,362.037465,980.279745,378.437091,924.090000,374.920000,931.210000,398.910000,392.820000,488.730000
911.970000,395.950000,996.810000,389.930000,984.379652,358.962535,979.254769,377.412114,924.830000,374.800000,930.980000,398.980000,392.260000,488.890000
912.010000,396.070000,996.900000,389.940000,983.354675,363.062442,981.304722,377.412114,926.120000,374.830000,931.990000,399.030000,391.860000,488.970000
912.040000,396.160000,996.900000,390.050000,983.354675,358.962535,981.304722,376.387137,925.955985,375.362161,931.660000,398.960000,390.680000,488.980000
912.010000,396.000000,996.890000,389.860000,984.379652,359.987512,980.279745,377.412114,923.906032,375.362161,932.000000,399.010000,390.230000,488.490000
912.080000,396.070000,997.050000,389.950000,985.404628,359.987512,980.000000,377.610000,926.980962,375.362161,931.510000,399.040000,390.000000,487.980000
911.980000,395.970000,997.070000,389.790000,985.404628,359.987512,980.150000,378.020000,924.931008,375.362161,931.280000,399.100000,390.900000,488.180000
912.040000,396.000000,997.070000,389.870000,986.429605,361.012488,980.140000,378.030000,925.955985,375.362161,931.000000,399.000000,391.760000,487.870000
912.010000,396.010000,997.470000,389.450000,982.329698,362.037465,980.070000,378.010000,928.005938,375.362161,930.920000,399.480000,392.710000,487.910000
912.030000,396.040000,997.490000,388.910000,NaN,NaN,980.150000,378.020000,929.030915,375.362161,930.730000,399.520000,390.750000,487.910000
911.980000,395.970000,997.280000,388.630000,984.379652,357.937558,980.490000,378.000000,928.005938,373.312208,930.820000,399.930000,390.270000,487.930000
912.520000,396.010000,997.530000,388.270000,983.354675,358.962535,980.330000,377.930000,929.030915,373.312208,931.040000,399.520000,389.900000,487.900000
913.030000,396.030000,998.060000,387.820000,984.379652,361.012488,980.520000,377.970000,931.080868,373.312208,931.270000,399.620000,389.300000,487.920000
913.830000,395.710000,999.620000,387.650000,984.379652,358.962535,981.020000,377.970000,931.080868,374.337184,931.050000,400.020000,388.880000,486.870000
914.450000,395.900000,1000.140000,387.700000,984.379652,359.987512,981.560000,377.950000,931.080868,374.337184,931.540000,399.480000,388.280000,486.940000
914.930000,395.360000,999.620000,387.970000,983.990000,359.890000,981.960000,377.350000,929.700000,374.680000,932.030000,398.990000,387.890000,486.410000
915.000000,394.990000,999.640000,387.930000,984.160000,360.010000,982.120000,377.020000,930.055891,371.262254,932.220000,399.050000,387.270000,485.940000
914.500000,395.490000,1000.080000,388.100000,984.040000,359.970000,982.030000,376.980000,NaN,NaN,932.050000,398.990000,387.970000,486.270000
914.100000,395.300000,999.990000,388.010000,984.110000,360.020000,982.020000,376.980000,929.030915,372.287231,932.560000,398.980000,387.880000,485.900000
914.000000,394.690000,999.890000,387.790000,983.990000,359.920000,982.020000,377.000000,927.550000,372.760000,933.060000,398.970000,387.890000,485.780000
913.930000,394.910000,1000.000000,388.020000,984.030000,359.970000,982.500000,376.450000,930.055891,373.312208,932.670000,398.860000,387.280000,485.420000
914.000000,394.810000,999.850000,387.830000,984.040000,359.970000,983.020000,375.960000,929.030915,373.312208,933.120000,398.530000,385.900000,484.810000
913.920000,394.780000,999.940000,387.440000,984.030000,359.970000,984.379652,375.362161,930.055891,373.312208,933.240000,398.540000,385.180000,484.710000
913.960000,394.840000,999.940000,386.780000,984.020000,359.940000,984.379652,372.287231,929.030915,374.337184,933.250000,398.020000,384.640000,484.330000
914.450000,393.810000,1000.080000,386.710000,984.030000,359.960000,984.379652,374.337184,930.055891,373.312208,933.520000,397.960000,384.270000,483.940000
914.900000,393.880000,1000.010000,386.780000,984.030000,359.950000,983.354675,374.337184,928.005938,372.287231,934.010000,397.900000,383.840000,484.250000
915.010000,393.920000,1000.180000,386.810000,984.100000,359.930000,983.354675,374.337184,929.030915,374.337184,933.930000,397.400000,384.300000,483.900000
914.950000,393.840000,1000.060000,386.780000,984.130000,359.910000,985.404628,374.337184,930.055891,373.312208,934.050000,396.920000,384.210000,483.750000
914.980000,392.790000,1000.610000,385.820000,984.030000,359.960000,985.404628,373.312208,929.030915,373.312208,934.060000,396.420000,383.940000,483.270000
915.030000,393.080000,1001.670000,385.410000,984.120000,359.970000,983.354675,372.287231,929.030915,373.312208,934.070000,396.550000,383.910000,482.830000
914.930000,392.660000,1002.430000,384.640000,984.020000,359.900000,985.404628,373.312208,932.105845,371.262254,933.710000,396.770000,382.940000,482.480000
914.980000,392.660000,1002.060000,384.710000,984.060000,359.930000,985.404628,373.312208,930.055891,372.287231,933.400000,396.460000,383.230000,481.850000
914.960000,392.280000,1002.490000,384.340000,984.040000,359.890000,984.379652,373.312208,931.080868,371.262254,933.330000,395.810000,382.840000,481.900000
914.940000,391.620000,1002.510000,383.740000,984.040000,359.840000,985.404628,372.287231,931.080868,371.262254,933.030000,395.280000,382.880000,481.770000
913.980000,391.800000,1003.000000,383.740000,984.080000,359.910000,985.404628,372.287231,930.055891,371.262254,932.850000,394.830000,381.810000,481.220000
913.640000,391.040000,1002.970000,383.860000,984.010000,359.850000,984.379652,371.262254,930.055891,370.237278,933.120000,394.400000,381.380000,480.970000
913.140000,391.030000,1002.980000,383.930000,984.020000,359.860000,984.379652,371.262254,931.080868,372.287231,931.770000,393.830000,381.380000,480.800000
912.970000,390.850000,1002.940000,382.780000,988.479558,352.812675,985.404628,370.237278,931.080868,370.237278,931.820000,393.720000,380.760000,480.140000
912.970000,390.320000,1002.970000,382.890000,987.454581,355.887605,985.404628,371.262254,930.055891,370.237278,931.980000,393.890000,380.250000,479.920000
913.040000,389.700000,1002.920000,382.800000,986.980000,356.630000,986.429605,370.237278,930.055891,370.237278,932.410000,393.280000,380.420000,479.120000
912.960000,389.680000,1003.910000,382.280000,986.990000,357.330000,986.429605,369.212301,931.080868,369.212301,932.310000,392.740000,379.410000,478.330000
912.960000,389.360000,1004.010000,381.710000,987.030000,357.410000,986.429605,369.212301,932.105845,366.137371,932.810000,392.610000,379.950000,478.310000
913.000000,388.820000,1004.020000,381.670000,987.040000,357.280000,986.429605,369.212301,930.055891,367.162348,933.550000,392.420000,380.470000,477.660000
912.940000,388.590000,1004.490000,381.360000,987.040000,356.890000,986.429605,369.212301,933.130821,366.137371,933.960000,391.880000,380.710000,477.480000
912.920000,388.310000,1004.750000,380.670000,987.000000,356.960000,986.429605,369.212301,930.055891,367.162348,934.390000,391.560000,380.440000,476.780000
913.010000,387.890000,1005.090000,380.910000,987.090000,356.990000,986.429605,369.212301,933.130821,367.162348,935.010000,391.150000,379.930000,477.060000
912.940000,387.890000,1005.040000,380.940000,987.040000,356.970000,986.429605,369.212301,933.130821,367.162348,935.020000,390.820000,379.830000,476.990000
912.980000,387.950000,1005.050000,381.000000,987.100000,356.990000,987.454581,368.187325,933.130821,367.162348,935.540000,390.440000,379.880000,476.930000
917.510000,387.400000,1005.050000,381.000000,987.100000,356.970000,986.429605,368.187325,933.130821,368.187325,936.090000,390.500000,379.560000,476.940000
918.790000,387.090000,1006.050000,380.500000,987.110000,356.980000,986.429605,368.187325,932.950000,368.370000,937.010000,390.200000,379.300000,476.920000
920.580000,386.050000,1006.900000,380.430000,987.090000,356.950000,986.429605,368.187325,933.220000,367.930000,936.950000,389.850000,379.420000,476.240000
919.360000,385.940000,1007.450000,379.410000,987.454581,353.837652,988.479558,366.137371,933.360000,367.720000,937.030000,389.950000,378.420000,475.690000
918.970000,385.820000,1007.440000,378.940000,989.504535,352.812675,989.504535,366.137371,933.940000,367.310000,937.590000,389.970000,378.460000,475.510000
918.300000,385.430000,1007.470000,378.750000,989.504535,353.837652,989.504535,365.112395,934.155798,368.187325,938.050000,389.440000,378.510000,475.400000
919.480000,385.480000,1007.890000,378.930000,990.529511,350.762722,989.504535,365.112395,933.130821,368.187325,938.110000,388.870000,378.960000,474.350000
919.300000,384.740000,1008.010000,378.410000,990.529511,353.837652,989.504535,365.112395,934.155798,368.187325,938.210000,388.400000,378.910000,473.840000
918.960000,385.010000,1008.020000,378.510000,991.554488,351.787699,990.529511,367.137371,932.105845,367.162348,937.950000,387.980000,378.450000,473.780000
918.940000,384.910000,1008.530000,378.470000,990.529511,352.812675,990.529511,366.587418,934.155798,367.162348,937.870000,387.930000,377.880000,473.910000
919.000000,384.990000,1009.020000,378.000000,992.579464,352.812675,991.100000,367.010000,932.105845,367.162348,938.000000,387.990000,377.370000,474.020000
918.940000,384.960000,1009.050000,378.030000,991.554488,352.812675,991.054488,366.562442,933.130821,367.162348,937.930000,387.940000,376.930000,473.990000
918.890000,384.980000,1008.980000,378.310000,992.579464,352.812675,990.579464,366.637371,933.130821,369.212301,937.950000,387.950000,377.070000,473.870000
919.450000,384.870000,1009.010000,377.940000,992.579464,352.812675,991.579464,366.637371,930.055891,367.162348,937.860000,387.910000,376.870000,473.920000
919.220000,384.480000,1008.990000,377.880000,992.579464,352.812675,991.970000,366.940000,932.105845,367.162348,936.910000,387.900000,376.400000,473.840000
919.270000,383.670000,1008.980000,377.840000,992.930000,352.900000,991.079464,366.637371,934.155798,368.187325,936.310000,388.070000,375.900000,473.350000
918.960000,383.850000,1008.980000,377.270000,993.010000,352.930000,991.579464,366.087418,934.155798,368.187325,935.990000,387.980000,375.170000,472.440000
918.950000,384.030000,1009.010000,377.030000,993.010000,353.010000,992.000000,365.990000,933.290000,367.570000,936.130000,388.030000,374.820000,472.540000
918.790000,384.020000,1009.010000,377.530000,993.010000,353.010000,991.554488,365.112395,936.205751,365.112395,936.070000,387.990000,374.150000,472.910000
918.890000,384.020000,1009.510000,377.030000,993.010000,353.010000,NaN,NaN,936.205751,365.112395,936.040000,387.990000,374.910000,473.480000
919.020000,384.010000,1010.000000,377.000000,993.070000,353.040000,991.554488,364.087418,934.155798,365.112395,937.590000,387.510000,374.900000,473.240000
918.990000,383.970000,1010.050000,377.120000,993.030000,353.030000,991.479558,366.087418,935.180774,362.037465,939.040000,387.360000,374.940000,472.990000
918.990000,383.970000,1010.030000,377.110000,997.704348,348.712769,992.079464,366.062442,934.155798,365.112395,939.040000,386.890000,374.930000,473.000000
919.080000,384.230000,1010.550000,377.300000,NaN,NaN,992.604441,366.587418,937.230728,364.087418,939.310000,386.940000,374.980000,473.060000
919.010000,384.020000,1011.030000,377.140000,995.654394,349.737746,991.554488,365.112395,936.205751,367.162348,939.740000,386.880000,375.010000,473.000000
918.940000,383.980000,1011.980000,376.940000,995.654394,349.737746,NaN,NaN,936.205751,365.112395,940.280000,387.140000,374.500000,473.010000
918.980000,384.150000,1012.930000,376.900000,994.629418,350.762722,992.579464,365.112395,937.230728,366.137371,940.780000,386.960000,374.260000,473.170000
919.040000,384.040000,1012.820000,377.370000,995.654394,350.762722,993.604441,366.137371,938.255704,365.112395,941.170000,387.060000,374.000000,473.000000
920.010000,384.120000,1012.640000,377.730000,996.250000,351.050000,NaN,NaN,937.230728,365.112395,941.780000,386.950000,374.460000,473.600000
920.560000,384.020000,1013.060000,378.250000,996.750000,351.060000,994.629418,365.112395,937.230728,366.137371,942.180000,387.150000,374.670000,474.040000
925.000000,383.550000,1013.550000,378.150000,997.110000,351.010000,994.629418,367.112395,940.305658,365.112395,942.640000,386.890000,374.970000,474.000000
929.020000,382.280000,1014.050000,377.590000,997.560000,351.020000,996.679371,365.112395,939.280681,367.162348,942.560000,387.030000,374.470000,474.500000
928.980000,383.100000,1014.880000,377.780000,998.130000,351.020000,994.629418,368.187325,940.305658,366.137371,943.070000,387.030000,373.970000,475.000000
929.810000,382.670000,1014.810000,377.710000,998.540000,351.040000,995.654394,366.137371,942.355611,361.012488,942.990000,386.990000,373.490000,475.030000
929.910000,382.510000,1015.040000,377.950000,999.120000,350.950000,994.629418,367.162348,941.330634,362.037465,942.970000,386.950000,372.980000,474.360000
929.520000,382.400000,1015.070000,377.910000,999.700000,350.860000,995.654394,366.137371,944.405564,361.012488,942.950000,386.910000,373.760000,473.890000
928.980962,382.036997,1015.030000,377.980000,1000.060000,350.990000,995.654394,367.162348,941.330634,365.112395,942.980000,386.460000,374.010000,473.680000
928.005938,383.561974,1015.000000,378.000000,1000.000000,351.000000,996.679371,367.162348,940.305658,365.112395,943.000000,386.000000,374.020000,473.820000
930.055891,381.512020,1015.000000,378.000000,1000.000000,351.000000,996.679371,367.162348,943.380587,363.062442,943.000000,386.000000,373.500000,474.000000
931.080868,381.512020,1015.000000,378.000000,1000.000000,351.000000,996.679371,367.162348,941.330634,362.037465,943.000000,386.000000,373.440000,474.040000
930.055891,382.536997,1015.000000,378.000000,1000.000000,351.000000,996.679371,367.162348,939.280681,366.137371,943.000000,386.000000,373.000000,474.000000
930.055891,381.512020,1015.000000,378.000000,1000.000000,351.000000,996.679371,367.162348,942.355611,364.087418,943.000000,386.000000,373.000000,474.000000
929.030915,380.487044,1015.000000,378.000000,1000.000000,351.000000,997.000000,367.000000,942.200000,363.750000,943.000000,386.000000,374.000000,474.000000
