pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
680.986576,349.737746,736.335313,315.913518,706.610991,267.739617,731.122877,308.849655,705.767254,298.519587,796.859679,327.631599
679.961599,350.762722,734.285360,315.913518,706.610991,267.739617,731.122877,308.849655,705.767254,300.397781,794.042388,328.570696
682.011553,347.687792,734.285360,316.938494,708.660944,265.689664,732.061974,308.849655,704.828156,299.458684,796.859679,328.570696
683.036529,346.662816,735.310336,316.938494,708.660944,263.639711,732.061974,308.849655,705.767254,300.397781,796.859679,327.631599
684.061506,347.687792,735.310336,315.913518,706.610991,265.689664,732.061974,308.849655,705.767254,300.397781,797.798777,325.753405
685.086482,347.687792,737.360289,315.913518,706.610991,265.689664,732.061974,309.788753,706.706351,299.458684,799.676971,324.814307
685.086482,348.712769,736.335313,314.888541,705.586015,267.739617,731.122877,308.849655,706.706351,300.397781,796.859679,324.814307
690.211365,345.637839,737.360289,315.913518,707.635968,267.739617,733.001072,308.849655,708.584545,300.397781,801.555165,323.875210
688.161412,345.637839,735.310336,317.963471,708.660944,269.789570,733.001072,308.849655,706.706351,299.458684,800.616068,323.875210
689.186389,344.612863,738.385266,315.913518,708.660944,268.764594,733.940169,308.849655,708.584545,300.397781,799.676971,321.057919
690.211365,345.637839,737.360289,316.938494,708.660944,268.764594,733.001072,310.727850,708.584545,300.397781,801.555165,321.997016
689.186389,344.612863,737.360289,316.938494,710.710898,266.714640,733.001072,309.788753,706.706351,300.397781,800.616068,319.179724
691.236342,341.537933,739.410243,315.913518,712.760851,265.689664,733.940169,309.788753,709.523642,302.275975,798.737874,321.057919
692.261319,341.537933,739.410243,314.888541,714.810804,264.664687,733.940169,309.788753,709.523642,300.397781,795.920582,323.875210
693.286295,340.512956,740.435219,317.963471,714.810804,264.664687,733.940169,309.788753,708.584545,300.397781,797.798777,321.997016
692.261319,340.512956,740.435219,316.938494,714.810804,265.689664,733.940169,309.788753,709.523642,298.519587,794.981485,321.997016
693.286295,341.537933,736.335313,316.938494,711.735874,267.739617,734.879266,309.788753,708.584545,300.397781,800.616068,321.057919
692.261319,339.487980,738.385266,317.963471,713.785827,266.714640,733.940169,309.788753,711.401837,299.458684,801.555165,320.118822
693.286295,338.463003,739.410243,316.938494,711.735874,266.714640,733.940169,309.788753,710.462739,300.397781,800.616068,321.997016
693.286295,338.463003,740.435219,317.963471,707.635968,267.739617,734.879266,310.727850,711.401837,299.458684,800.616068,320.118822
693.286295,340.512956,739.410243,316.938494,708.660944,268.764594,734.879266,310.727850,711.401837,301.336878,800.616068,320.118822
693.286295,339.487980,740.435219,317.963471,710.710898,268.764594,734.879266,310.727850,712.340934,299.458684,802.494263,321.057919
692.261319,338.463003,740.435219,318.988447,709.685921,267.739617,735.818363,309.788753,713.280031,299.458684,800.616068,321.997016
693.286295,338.463003,740.435219,320.013424,710.710898,269.789570,736.757460,309.788753,711.401837,300.397781,801.555165,321.997016
695.336248,339.487980,740.435219,317.963471,710.710898,269.789570,735.818363,310.727850,709.523642,301.336878,804.372457,321.997016
694.311272,337.438026,741.460196,317.963471,710.710898,270.814547,735.818363,310.727850,709.523642,304.154170,805.311554,321.997016
694.311272,335.388073,740.435219,317.963471,709.685921,271.839524,735.818363,310.727850,712.340934,302.275975,802.494263,322.936113
693.286295,337.438026,739.410243,318.988447,707.635968,273.889477,735.818363,311.666947,709.523642,301.336878,800.616068,322.936113
694.311272,335.388073,741.460196,318.988447,708.660944,273.889477,735.818363,311.666947,711.401837,302.275975,802.494263,321.057919
694.311272,335.388073,741.460196,320.013424,711.735874,271.839524,735.818363,311.666947,710.462739,301.336878,802.494263,321.997016
695.336248,336.413050,743.510149,318.988447,711.735874,272.864500,735.818363,311.666947,710.462739,301.336878,803.433360,321.997016
695.336248,336.413050,741.460196,320.013424,714.810804,271.839524,736.757460,312.606044,709.523642,304.154170,803.433360,321.997016
694.311272,335.388073,742.485172,320.013424,714.810804,272.864500,736.757460,312.606044,712.340934,304.154170,805.311554,321.997016
696.361225,333.338120,741.460196,320.013424,715.835781,273.889477,736.757460,313.545141,713.280031,304.154170,804.372457,322.936113
695.336248,334.363097,742.485172,318.988447,717.885734,273.889477,736.757460,313.545141,713.280031,304.154170,801.555165,323.875210
695.336248,334.363097,742.485172,318.988447,717.885734,274.914453,737.696558,313.545141,715.158225,303.215072,804.372457,324.814307
697.386202,335.388073,742.485172,320.013424,723.010617,274.914453,737.696558,313.545141,713.280031,303.215072,804.372457,324.814307
696.361225,335.388073,743.510149,320.013424,724.035593,273.889477,736.757460,314.484238,713.280031,302.275975,803.433360,325.753405
696.361225,335.388073,741.460196,320.013424,723.010617,272.864500,737.696558,313.545141,713.280031,304.154170,805.311554,323.875210
696.361225,334.363097,740.435219,320.013424,725.060570,271.839524,736.757460,314.484238,715.158225,303.215072,804.372457,324.814307
695.336248,334.363097,741.460196,320.013424,726.085547,274.914453,735.818363,314.484238,715.158225,305.093267,802.494263,322.936113
694.311272,334.363097,741.460196,320.013424,727.110523,273.889477,737.696558,314.484238,714.219128,304.154170,803.433360,322.936113
695.336248,333.338120,740.435219,320.013424,727.110523,273.889477,736.757460,314.484238,713.280031,304.154170,804.372457,323.875210
696.361225,332.313143,742.485172,321.038401,727.110523,275.939430,737.696558,315.423336,714.219128,303.215072,804.372457,323.875210
699.436155,333.338120,742.485172,320.013424,726.085547,274.914453,737.696558,315.423336,715.158225,305.093267,804.372457,322.936113
699.436155,333.338120,743.510149,322.063377,725.060570,273.889477,737.696558,316.362433,715.158225,304.154170,805.311554,322.936113
699.436155,333.338120,743.510149,321.038401,728.135500,272.864500,738.635655,316.362433,714.219128,305.093267,806.250651,322.936113
700.461132,333.338120,743.510149,321.038401,728.135500,274.914453,737.696558,316.362433,715.158225,304.154170,804.372457,322.936113
694.311272,330.263190,742.485172,321.038401,729.160476,272.864500,738.635655,316.362433,716.097323,306.032364,804.372457,322.936113
692.261319,327.188260,743.510149,321.038401,730.185453,272.864500,738.635655,317.301530,715.158225,306.032364,802.494263,323.875210
691.236342,326.163284,743.510149,321.038401,732.235406,272.864500,737.696558,317.301530,715.158225,305.093267,802.494263,322.936113
692.261319,324.113330,743.510149,321.038401,733.260383,271.839524,738.635655,318.240627,715.158225,306.032364,802.494263,322.936113
692.261319,323.088354,743.510149,321.038401,733.260383,270.814547,738.635655,317.301530,717.036420,306.032364,802.494263,322.936113
690.211365,322.063377,743.510149,321.038401,736.335313,270.814547,738.635655,316.362433,717.036420,305.093267,802.494263,322.936113
690.211365,323.088354,743.510149,321.038401,735.310336,271.839524,739.574752,317.301530,716.097323,306.032364,800.616068,321.057919
690.211365,322.063377,743.510149,321.038401,737.360289,272.864500,738.635655,317.301530,715.158225,304.154170,802.494263,320.118822
690.211365,322.063377,743.510149,321.038401,735.310336,270.814547,739.574752,318.240627,717.036420,306.032364,802.494263,320.118822
689.186389,321.038401,743.510149,321.038401,737.360289,269.789570,739.574752,317.301530,718.914614,304.154170,802.494263,320.118822
688.161412,320.013424,743.510149,321.038401,736.335313,272.864500,739.574752,317.301530,716.097323,305.093267,802.494263,320.118822
686.111459,315.913518,743.510149,320.013424,735.310336,269.789570,738.635655,317.301530,717.036420,306.032364,800.616068,320.118822
689.186389,315.913518,744.535126,322.063377,735.310336,269.789570,738.635655,318.240627,718.914614,304.154170,802.494263,320.118822
688.161412,314.888541,744.535126,322.063377,732.235406,272.864500,738.635655,317.301530,720.792808,304.154170,800.616068,319.179724
688.161412,315.913518,744.535126,322.063377,734.285360,272.864500,738.635655,318.240627,718.914614,306.971461,799.676971,318.240627
685.086482,317.963471,744.535126,322.063377,733.260383,272.864500,738.635655,317.301530,717.036420,307.910558,800.616068,319.179724
683.036529,317.963471,744.535126,322.063377,732.235406,271.839524,738.635655,318.240627,717.036420,310.727850,798.737874,319.179724
685.086482,316.938494,743.510149,322.063377,732.235406,272.864500,737.696558,318.240627,716.097323,308.849655,797.798777,318.240627
687.136436,314.888541,747.610055,323.088354,732.235406,270.814547,738.635655,318.240627,715.158225,310.727850,797.798777,318.240627
685.086482,313.863564,745.560102,322.063377,733.260383,271.839524,738.635655,318.240627,717.975517,309.788753,797.798777,318.240627
685.086482,313.863564,744.535126,324.113330,733.260383,271.839524,738.635655,318.240627,720.792808,309.788753,798.737874,319.179724
685.086482,313.863564,745.560102,326.163284,733.260383,269.789570,738.635655,318.240627,719.853711,307.910558,797.798777,316.362433
684.061506,312.838588,743.510149,325.138307,732.235406,271.839524,738.635655,318.240627,720.792808,306.971461,797.798777,315.423336
685.086482,311.813611,742.485172,325.138307,731.210430,271.839524,738.635655,318.240627,720.792808,306.032364,797.798777,315.423336
684.061506,312.838588,744.535126,325.138307,733.260383,271.839524,738.635655,318.240627,717.036420,306.032364,797.798777,315.423336
684.061506,311.813611,744.535126,325.138307,734.285360,271.839524,738.635655,318.240627,717.975517,307.910558,795.920582,318.240627
684.061506,310.788635,745.560102,326.163284,729.160476,273.889477,738.635655,318.240627,717.036420,308.849655,794.981485,316.362433
683.036529,313.863564,745.560102,326.163284,732.235406,274.914453,738.635655,318.240627,716.097323,306.971461,794.042388,316.362433
682.011553,311.813611,745.560102,326.163284,732.235406,275.939430,738.635655,318.240627,716.097323,306.971461,793.103291,315.423336
682.011553,311.813611,745.560102,326.163284,731.210430,276.964407,738.635655,318.240627,717.036420,308.849655,793.103291,313.545141
682.011553,312.838588,745.560102,326.163284,734.285360,274.914453,738.635655,318.240627,718.914614,306.971461,793.103291,314.484238
682.011553,310.788635,745.560102,326.163284,733.260383,275.939430,738.635655,318.240627,718.914614,306.971461,792.164194,315.423336
683.036529,310.788635,745.560102,326.163284,735.310336,273.889477,738.635655,318.240627,718.914614,307.910558,793.103291,314.484238
682.011553,310.788635,744.535126,326.163284,733.260383,275.939430,738.635655,318.240627,718.914614,306.971461,790.285999,314.484238
682.011553,310.788635,745.560102,326.163284,734.285360,274.914453,738.635655,318.240627,718.914614,306.971461,790.285999,315.423336
680.986576,309.763658,745.560102,326.163284,734.285360,273.889477,738.635655,318.240627,718.914614,306.971461,790.285999,313.545141
680.986576,309.763658,745.560102,326.163284,734.285360,273.889477,738.635655,318.240627,718.914614,306.971461,791.225096,312.606044
680.986576,310.788635,745.560102,326.163284,735.310336,275.939430,738.635655,318.240627,718.914614,306.971461,788.407805,310.727850
682.011553,309.763658,745.560102,326.163284,735.310336,275.939430,738.635655,318.240627,718.914614,306.971461,787.468708,313.545141
679.961599,309.763658,745.560102,326.163284,735.310336,275.939430,738.635655,318.240627,718.914614,306.971461,787.468708,313.545141
678.936623,310.788635,745.560102,326.163284,735.310336,275.939430,738.635655,318.240627,718.914614,306.971461,787.468708,312.606044
684.061506,308.738681,745.560102,326.163284,735.310336,275.939430,739.574752,318.240627,718.914614,306.971461,787.468708,310.727850
680.986576,308.738681,745.560102,326.163284,735.310336,275.939430,739.574752,318.240627,718.914614,306.971461,785.590513,310.727850
680.986576,307.713705,745.560102,326.163284,735.310336,275.939430,739.574752,318.240627,718.914614,306.971461,783.712319,308.849655
682.011553,306.688728,745.560102,326.163284,735.310336,275.939430,739.574752,318.240627,719.853711,306.971461,785.590513,308.849655
682.011553,308.738681,745.560102,326.163284,735.310336,275.939430,739.574752,318.240627,720.792808,306.971461,782.773222,309.788753
683.036529,308.738681,745.560102,326.163284,735.310336,275.939430,739.574752,318.240627,720.792808,306.971461,783.712319,308.849655
680.986576,307.713705,745.560102,326.163284,735.310336,275.939430,739.574752,318.240627,720.792808,306.971461,779.955930,306.971461
682.011553,306.688728,745.560102,326.163284,735.310336,275.939430,739.574752,318.240627,720.792808,306.971461,780.895028,306.971461
682.011553,305.663752,745.560102,326.163284,735.310336,275.939430,740.513849,318.240627,720.792808,306.971461,782.773222,307.910558
683.036529,306.688728,745.560102,326.163284,735.310336,275.939430,740.513849,316.362433,720.792808,306.971461,780.895028,306.971461
684.061506,306.688728,745.560102,326.163284,736.335313,275.939430,740.513849,318.240627,720.792808,306.971461,780.895028,304.154170
683.036529,306.688728,745.560102,326.163284,737.360289,274.914453,741.452946,318.240627,725.488294,306.971461,779.955930,304.154170
684.061506,303.613798,745.560102,326.163284,736.335313,276.964407,741.452946,317.301530,721.731906,306.032364,778.077736,305.093267
684.061506,303.613798,745.560102,326.163284,738.385266,274.914453,741.452946,317.301530,722.671003,306.032364,777.138639,305.093267
685.086482,304.638775,745.560102,326.163284,737.360289,274.914453,741.452946,317.301530,722.671003,306.032364,778.077736,305.093267
686.111459,304.638775,745.560102,326.163284,738.385266,272.864500,741.452946,317.301530,722.671003,306.032364,774.321347,303.215072
685.086482,303.613798,745.560102,326.163284,737.360289,270.814547,740.513849,318.240627,722.671003,306.032364,773.382250,301.336878
684.061506,303.613798,745.560102,326.163284,738.385266,273.889477,741.452946,318.240627,722.671003,306.971461,775.260444,304.154170
684.061506,302.588822,745.560102,326.163284,738.385266,273.889477,741.452946,318.240627,721.731906,306.971461,773.382250,303.215072
687.136436,302.588822,745.560102,327.188260,738.385266,271.839524,741.452946,318.240627,723.610100,305.093267,773.382250,304.154170
687.136436,303.613798,745.560102,327.188260,736.335313,274.914453,741.452946,318.240627,721.731906,306.971461,773.382250,303.215072
687.136436,301.563845,745.560102,326.163284,734.285360,272.864500,741.452946,318.240627,722.671003,306.971461,771.504056,302.275975
688.161412,300.538868,745.560102,327.188260,734.285360,272.864500,742.392043,318.240627,722.671003,307.910558,768.686764,303.215072
688.161412,300.538868,745.560102,327.188260,734.285360,272.864500,742.392043,318.240627,725.488294,307.910558,769.625861,303.215072
689.186389,301.563845,745.560102,327.188260,734.285360,272.864500,742.392043,318.240627,721.731906,309.788753,768.686764,301.336878
691.236342,302.588822,745.560102,327.188260,734.285360,272.864500,742.392043,318.240627,721.731906,308.849655,767.747667,302.275975
691.236342,304.638775,745.560102,327.188260,734.285360,272.864500,742.392043,318.240627,723.610100,308.849655,768.686764,301.336878
691.236342,303.613798,745.560102,327.188260,737.360289,273.889477,742.392043,318.240627,723.610100,309.788753,766.808570,301.336878
689.186389,301.563845,745.560102,327.188260,739.410243,274.914453,743.331141,319.179724,724.549197,308.849655,763.052181,298.519587
687.136436,300.538868,745.560102,327.188260,737.360289,274.914453,743.331141,319.179724,723.610100,309.788753,763.991278,299.458684
690.211365,300.538868,745.560102,327.188260,737.360289,274.914453,742.392043,319.179724,726.427391,306.971461,763.991278,299.458684
691.236342,301.563845,745.560102,327.188260,737.360289,274.914453,742.392043,319.179724,727.366489,306.971461,763.991278,299.458684
690.211365,301.563845,745.560102,327.188260,737.360289,274.914453,742.392043,319.179724,725.488294,307.910558,761.173987,298.519587
693.286295,301.563845,745.560102,327.188260,737.360289,274.914453,742.392043,319.179724,724.549197,307.910558,761.173987,300.397781
694.311272,303.613798,745.560102,327.188260,738.385266,274.914453,743.331141,319.179724,725.488294,308.849655,762.113084,298.519587
693.286295,302.588822,745.560102,327.188260,739.410243,274.914453,743.331141,319.179724,724.549197,307.910558,759.295793,298.519587
692.261319,301.563845,745.560102,327.188260,738.385266,271.839524,743.331141,318.240627,726.427391,306.971461,759.295793,298.519587
692.261319,299.513892,746.585079,327.188260,737.360289,271.839524,743.331141,319.179724,725.488294,306.971461,760.234890,298.519587
695.336248,301.563845,746.585079,326.163284,737.360289,271.839524,743.331141,319.179724,725.488294,307.910558,761.173987,299.458684
695.336248,300.538868,745.560102,326.163284,737.360289,271.839524,743.331141,319.179724,725.488294,307.910558,759.295793,297.580489
694.311272,302.588822,745.560102,326.163284,739.410243,271.839524,743.331141,319.179724,725.488294,307.910558,759.295793,299.458684
695.336248,301.563845,745.560102,326.163284,738.385266,272.864500,743.331141,319.179724,725.488294,306.971461,756.478501,297.580489
696.361225,301.563845,745.560102,326.163284,738.385266,272.864500,743.331141,319.179724,721.731906,307.910558,753.661209,298.519587
699.436155,302.588822,745.560102,326.163284,738.385266,272.864500,743.331141,319.179724,722.671003,308.849655,753.661209,299.458684
696.361225,304.638775,745.560102,326.163284,739.410243,272.864500,743.331141,319.179724,725.488294,308.849655,752.722112,298.519587
699.436155,301.563845,745.560102,326.163284,738.385266,272.864500,744.270238,319.179724,724.549197,308.849655,749.904821,297.580489
699.436155,301.563845,746.585079,326.163284,740.435219,272.864500,744.270238,319.179724,722.671003,307.910558,749.904821,299.458684
702.511085,302.588822,746.585079,326.163284,741.460196,272.864500,744.270238,319.179724,722.671003,308.849655,750.843918,300.397781
701.486108,302.588822,746.585079,326.163284,740.435219,272.864500,744.270238,319.179724,723.610100,308.849655,750.843918,300.397781
701.486108,304.638775,746.585079,326.163284,740.435219,272.864500,744.270238,319.179724,723.610100,308.849655,749.904821,300.397781
704.561038,306.688728,746.585079,326.163284,736.335313,273.889477,744.270238,319.179724,723.610100,308.849655,748.965724,301.336878
704.561038,306.688728,746.585079,326.163284,740.435219,273.889477,744.270238,319.179724,723.610100,308.849655,750.843918,299.458684
703.536061,305.663752,746.585079,326.163284,739.410243,272.864500,744.270238,319.179724,726.427391,309.788753,746.148432,299.458684
708.660944,306.688728,745.560102,326.163284,738.385266,270.814547,744.270238,319.179724,725.488294,309.788753,744.270238,298.519587
703.536061,303.613798,746.585079,327.188260,741.460196,270.814547,744.270238,319.179724,725.488294,309.788753,742.392043,302.275975
706.610991,305.663752,746.585079,327.188260,742.485172,270.814547,744.270238,319.179724,725.488294,309.788753,745.209335,304.154170
708.660944,305.663752,746.585079,327.188260,740.435219,273.889477,744.270238,319.179724,727.366489,310.727850,746.148432,306.032364
710.710898,305.663752,746.585079,327.188260,738.385266,274.914453,744.270238,319.179724,728.305586,308.849655,748.026626,305.093267
709.685921,306.688728,746.585079,327.188260,739.410243,272.864500,744.270238,319.179724,727.366489,309.788753,748.026626,307.910558
710.710898,307.713705,744.535126,327.188260,738.385266,272.864500,744.270238,319.179724,728.305586,307.910558,747.087529,307.910558
710.710898,306.688728,744.535126,327.188260,738.385266,272.864500,744.270238,319.179724,727.366489,308.849655,747.087529,309.788753
711.735874,307.713705,744.535126,327.188260,743.510149,272.864500,744.270238,319.179724,727.366489,308.849655,746.148432,309.788753
712.760851,306.688728,748.635032,327.188260,740.435219,272.864500,744.270238,319.179724,727.366489,308.849655,745.209335,311.666947
712.760851,307.713705,746.585079,326.163284,743.510149,272.864500,744.270238,319.179724,727.366489,309.788753,744.270238,312.606044
712.760851,307.713705,747.610055,326.163284,740.435219,273.889477,744.270238,319.179724,726.427391,309.788753,742.392043,313.545141
713.785827,306.688728,747.610055,326.163284,741.460196,273.889477,744.270238,319.179724,726.427391,309.788753,740.513849,314.484238
711.735874,307.713705,747.610055,326.163284,742.485172,273.889477,744.270238,319.179724,726.427391,309.788753,740.513849,316.362433
716.860757,307.713705,747.610055,326.163284,742.485172,272.864500,744.270238,319.179724,726.427391,309.788753,739.574752,315.423336
714.810804,306.688728,747.610055,326.163284,743.510149,268.764594,745.209335,319.179724,726.427391,309.788753,740.513849,316.362433
715.835781,306.688728,747.610055,326.163284,741.460196,271.839524,745.209335,319.179724,726.427391,309.788753,740.513849,314.484238
715.835781,306.688728,747.610055,326.163284,742.485172,272.864500,745.209335,319.179724,726.427391,309.788753,740.513849,314.484238
715.835781,306.688728,747.610055,326.163284,741.460196,273.889477,744.270238,319.179724,726.427391,309.788753,741.452946,314.484238
716.860757,306.688728,747.610055,326.163284,739.410243,274.914453,744.270238,319.179724,726.427391,309.788753,742.392043,314.484238
717.885734,304.638775,747.610055,326.163284,739.410243,274.914453,746.148432,319.179724,727.366489,309.788753,741.452946,316.362433
720.960664,306.688728,747.610055,326.163284,739.410243,274.914453,746.148432,318.240627,727.366489,309.788753,743.331141,314.484238
721.985640,306.688728,747.610055,326.163284,739.410243,274.914453,746.148432,319.179724,727.366489,309.788753,743.331141,314.484238
724.035593,305.663752,747.610055,326.163284,739.410243,274.914453,745.209335,319.179724,727.366489,309.788753,743.331141,314.484238
724.035593,306.688728,747.610055,326.163284,739.410243,274.914453,746.148432,319.179724,727.366489,309.788753,743.331141,314.484238
724.035593,305.663752,747.610055,326.163284,739.410243,274.914453,746.148432,319.179724,727.366489,309.788753,743.331141,314.484238
723.010617,304.638775,747.610055,326.163284,739.410243,274.914453,746.148432,319.179724,726.427391,309.788753,744.270238,314.484238
725.060570,307.713705,747.610055,326.163284,739.410243,274.914453,746.148432,319.179724,730.183780,309.788753,745.209335,315.423336
726.085547,305.663752,747.610055,326.163284,739.410243,274.914453,746.148432,319.179724,728.305586,307.910558,743.331141,315.423336
727.110523,303.613798,747.610055,326.163284,739.410243,274.914453,746.148432,319.179724,731.122877,309.788753,745.209335,315.423336
727.110523,303.613798,747.610055,326.163284,740.435219,274.914453,746.148432,319.179724,731.122877,311.666947,745.209335,315.423336
728.135500,306.688728,747.610055,326.163284,740.435219,274.914453,745.209335,319.179724,731.122877,311.666947,745.209335,315.423336
728.135500,303.613798,747.610055,326.163284,740.435219,274.914453,745.209335,319.179724,731.122877,311.666947,745.209335,316.362433
728.135500,302.588822,747.610055,326.163284,740.435219,274.914453,745.209335,319.179724,731.122877,311.666947,746.148432,314.484238
NaN,NaN,743.510149,326.163284,740.435219,274.914453,745.209335,319.179724,731.122877,311.666947,745.209335,316.362433
NaN,NaN,743.510149,326.163284,740.435219,274.914453,745.209335,319.179724,731.122877,311.666947,747.087529,315.423336
NaN,NaN,748.635032,325.138307,740.435219,274.914453,745.209335,319.179724,732.061974,311.666947,746.148432,314.484238
NaN,NaN,748.635032,325.138307,740.435219,274.914453,745.209335,319.179724,732.061974,311.666947,745.209335,315.423336
NaN,NaN,747.610055,325.138307,740.435219,274.914453,745.209335,319.179724,732.061974,311.666947,745.209335,315.423336
NaN,NaN,747.610055,325.138307,740.435219,274.914453,745.209335,319.179724,732.061974,311.666947,745.209335,315.423336
NaN,NaN,747.610055,325.138307,740.435219,274.914453,745.209335,319.179724,732.061974,311.666947,745.209335,315.423336
NaN,NaN,747.610055,325.138307,740.435219,274.914453,745.209335,319.179724,732.061974,311.666947,745.209335,315.423336
NaN,NaN,747.610055,325.138307,740.435219,274.914453,745.209335,319.179724,732.061974,311.666947,745.209335,315.423336
NaN,NaN,747.610055,326.163284,740.435219,274.914453,745.209335,319.179724,732.061974,311.666947,745.209335,315.423336
NaN,NaN,747.610055,326.163284,740.435219,274.914453,745.209335,319.179724,732.061974,311.666947,745.209335,316.362433
NaN,NaN,748.635032,323.088354,740.435219,274.914453,745.209335,319.179724,732.061974,311.666947,745.209335,316.362433
NaN,NaN,748.635032,325.138307,740.435219,274.914453,745.209335,319.179724,732.061974,311.666947,745.209335,315.423336
NaN,NaN,748.635032,325.138307,740.435219,274.914453,745.209335,319.179724,732.061974,311.666947,743.331141,315.423336
NaN,NaN,748.635032,325.138307,733.260383,272.864500,745.209335,319.179724,732.061974,311.666947,745.209335,315.423336
NaN,NaN,748.635032,325.138307,733.260383,272.864500,745.209335,319.179724,732.061974,311.666947,745.209335,315.423336
NaN,NaN,748.635032,325.138307,733.260383,272.864500,745.209335,319.179724,732.061974,311.666947,746.148432,315.423336
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,746.148432,315.423336
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
